cards,arrival_mode,base_algo,phase_enabled,scheduler,card_id,kind,n,mean_load_mean,mean_load_ci95,max_load_mean,max_load_ci95,std_load_mean,std_load_ci95,time_cv_mean,time_cv_ci95,time_lif_mean,time_lif_ci95,time_jfi_mean,time_jfi_ci95,mean_cong_ratio_mean,mean_cong_ratio_ci95,max_cong_ratio_mean,max_cong_ratio_ci95,completed_tasks_mean,completed_tasks_ci95,throughput_mean,throughput_ci95
4,bursty,BestFit,False,bestfit,2,served,5,541389.1343745091,13323.8025932001,900000.0,0.0,320698.0147465145,2776.748698727797,0.5927918227498445,0.017488696732319453,1.6634389044677098,0.04092771847512297,0.7399800460087602,0.011347728039860845,0.12867989920936312,0.012979415246927386,0.7657645913002185,0.00642059652868096,197.6,12.028077818171946,0.4985499884003835,0.031218243791491396
4,bursty,BestFit,False,bestfit,3,served,5,545391.4494209122,12846.983246308597,900000.0,0.0,331935.895719772,6364.4016083194,0.6088063110232342,0.012121549422676245,1.6511472026997984,0.039005697264361316,0.7295893239174712,0.007860363446860247,0.14596090152105248,0.01554500475674659,0.7558042027453915,0.010818112288660083,186.4,7.190823040514902,0.4702384102735457,0.018166948369614643
4,bursty,BestFit,False,bestfit,0,demand,5,564660.6947523839,29897.908288179096,2414192.559375,85157.95450727039,516055.68297183706,52586.589586713824,0.912096660483908,0.05902418983148754,4.282166517433997,0.15687694684207035,0.5467573356281441,0.03176076056594724,0.10459611749535626,0.028571422845791457,0.7371459422546864,0.023617151252244364,212.0,7.46345764374663,0.5348302094879019,0.01905423750321213
4,bursty,BestFit,False,bestfit,1,demand,5,560419.9335143359,17670.575476742473,2694216.0875,157670.39653929006,575905.4172151107,44173.83733661695,1.0267817260297847,0.056522037025750385,4.8087413527297675,0.26212904633221185,0.4876160219740767,0.027683319296699496,0.12114624834630965,0.019593234377824627,0.738476829128601,0.023529486338517938,204.0,5.367681063550628,0.5145892483401167,0.0117020363502822
4,bursty,BestFit,False,bestfit,2,demand,5,540016.4431464424,13888.272716461708,2655977.184375,230393.76099484423,608795.2403885584,42635.80987136644,1.1267213115399035,0.06336645241978475,4.911057322022665,0.30943329762350563,0.4416311943608288,0.027951247783016372,0.12867989920936312,0.012979415246927386,0.7657645913002185,0.00642059652868096,197.6,12.028077818171946,0.4985499884003835,0.031218243791491396
4,bursty,BestFit,False,bestfit,3,demand,5,544451.249195795,13189.123103477048,2654770.934375,217192.10640489578,659605.0252091098,34723.04119009818,1.2108159801688148,0.039958065586584476,4.8768783637453685,0.3931784893960494,0.4058780625886454,0.01582154702409251,0.14596090152105248,0.01554500475674659,0.7558042027453915,0.010818112288660083,186.4,7.190823040514902,0.4702384102735457,0.018166948369614643
4,bursty,DRF,False,drf,0,served,5,564790.730637058,30264.360118939356,900000.0,0.0,285038.5331355613,8273.0085681432,0.5057484199876943,0.02210423832482177,1.5985312221606935,0.09005831216456432,0.7962557002743482,0.014152814211944678,0.10459611749535626,0.028571422845791457,0.7371459422546864,0.023617151252244364,212.0,7.46345764374663,0.5348302094879019,0.01905423750321213
4,bursty,DRF,False,drf,1,served,5,560628.2152623301,17443.126081217448,900000.0,0.0,299704.2859584891,12690.047868894406,0.5354368367642395,0.03347400457350397,1.6069129783426053,0.048506402363797996,0.7771075400615677,0.021614920678490416,0.12114624834630965,0.019593234377824627,0.738476829128601,0.023529486338517938,204.0,5.367681063550628,0.5145892483401167,0.0117020363502822
4,bursty,DRF,False,drf,2,served,5,541389.1343745091,13323.8025932001,900000.0,0.0,320698.0147465145,2776.748698727797,0.5927918227498445,0.017488696732319453,1.6634389044677098,0.04092771847512297,0.7399800460087602,0.011347728039860845,0.12867989920936312,0.012979415246927386,0.7657645913002185,0.00642059652868096,197.6,12.028077818171946,0.4985499884003835,0.031218243791491396
4,bursty,DRF,False,drf,3,served,5,545391.4494209122,12846.983246308597,900000.0,0.0,331935.895719772,6364.4016083194,0.6088063110232342,0.012121549422676245,1.6511472026997984,0.039005697264361316,0.7295893239174712,0.007860363446860247,0.14596090152105248,0.01554500475674659,0.7558042027453915,0.010818112288660083,186.4,7.190823040514902,0.4702384102735457,0.018166948369614643
